Class Index,Title,Description
4,Intel delays HDTV market debut,Intel has delayed its planned entry into the widescreen high-definition television (HDTV) market until next year. 
4,Drugstore Offers New Wave of Disposable Cameras,"Pharmacy chain CVS Corp. (CVS.N: Quote, Profile, Research) on Thursday said it would offer the world #39;s first disposable digital camera with a bright color viewing screen that allows consumers to instantly preview pictures."
4,Apple preps  #39;black iPod #39; U2 limited edition promo,"The infamous black iPod looks set to make a second appearance next month, when Apple ships a special edition digital music device to commemorate the arrival of rock band U2 #39;s newest long-player."
4,Firefox fans take fight to the papers,The Mozilla Foundation has called on its supporters to chip in for a new piece of community action - buying a full page advert in the New York Times for the launch of Firefox 1.0 in November.
4,"China exports 73.4 mln cellphones in first seven months, doubling earnings (AFP)","AFP - China more than doubled its export earnings from cellphones, shipping 73.4 million handsets overseas in the first seven months of the year, state media reported."
4,Electronic-Vote Critics Urge Changes to System (Reuters),"Reuters - Voting activists on Wednesday\enlisted computer experts, a trained monkey and a man on a\hunger strike in a last-minute pitch to convince officials to\improve the security of electronic vote-counting systems."
4,Computer Experts Vie in Hacking Contest (AP),"AP - Armed with laptops, modems, hard disk drives and sandwiches, 12 computer experts hunkered down Friday for a seven-hour contest to find the best hacker in tech-savvy Singapore."
4,"McAfee, CA integrate anti-spyware","As pests, adware, and other malicious applications infiltrate corporate computers with greater frequency, some vendors, including McAfee and Computer Associates, are bundling anti-spyware into security management suites, giving IT more tools to control the hazard."
4,Apple stock jumps following analyst report,"Apple Computer stock hit a four-year high today following the release of a report from Piper Jaffray analyst Gene Munster, who expects Apple's stock price to hit \$100."
4,Cybersecurity overhaul legislation DOA in Congress,"A bill to transfer the nation's cybersecurity director from the Department of Homeland Security to the White House is ""dead on arrival,"" according to sources."
4,Global Wi-Fi Access Deal Makes World Wireless,"Agreement creates instant access to 20,000 wireless hotspots in 11 countries."
4,"AT T Introduces E-mail, IM Device (Ziff Davis)",Ziff Davis - The Ogo gadget is ready to go for e-mail and IM-happy consumers and teens.
4,Georgia School Board in Court Over Evolution Flap (Reuters),Reuters - Lawyers for a Georgia school district\and a group of parents clashed on Monday over the\constitutionality of placing stickers that challenge the theory\of evolution on textbooks.
4,Spawn of X Prize on Horizon,So Burt Rutan #39;s SpaceShipOne has grabbed the \$10 million Ansari X Prize. What #39;s next for Peter Diamandis and the organization he started in the mid- #39;90s to promote development of private spaceships?
4,Record Number of Tornadoes Reported in '04 (AP),AP - The bad news: more tornadoes were reported in Kansas and the nation last year than at any time since records have been kept.
4,Yahoo to launch online music service,The World #39;s leading portal website Yahoo.com will blaze its trial in the digital music market launching an online music service by the end of this year.
4,Gartner: Ignore Longhorn and stick with XP,"Microsoft Corp. may choose never to release its vaunted and long-overdue project WinFS, following its removal from the next version of Windows, according to analysts Gartner Inc."
4,House approves anti-spyware bill,The US House of Representatives yesterday unanimously passed a bill that would make using spyware to snoop of the online activities of consumers a criminal offence.
4,StorageTek Bolsters ILM With Storability Deal,StorageTek said Thursday it has acquired Storability to further strengthen its information lifecycle management software portfolio.
4,UK Regulator: VoIP Will Benefit Consumers,"UK regulator Ofcom says the comparatively low cost of Voice over IP (VoIP) technology means that barriers to entry for new companies are lower than those in traditional telephony, so consumers "
4,Titan Probe to Listen for Thunderstorms,"The European probe Huygens will listen for alien thunderstorms as it descends through the atmosphere of Saturn #39;s moon, Titan, UniverseToday."
4,Fossil may fill gap in evolution,"A 13-million-year-old fossil found in Spain may be that of the last common ancestor to all living great apes, including humans, researchers reported Thursday."
4,Cisco Plans to Accelerate New Product Offerings," NEW YORK (Reuters) - Cisco Systems Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=CSCO.O qtype=sym infotype=info qcat=news""&gt;CSCO.O&lt;/A&gt;, the  world's largest maker of gear for directing Internet traffic,  plans to offer twice as many new products this year as ever in  its history, its chief executive said on Wednesday."
4,"Gordon Cooper, NASA Mercury Pioneer, Dies (AP)","AP - Gordon Cooper, who as one of the original Mercury astronauts was a pioneer in human space exploration, has died. He was 77."
4,Intel looks to fend off AMD with new 2006 chipset,&lt;strong&gt;Exclusive&lt;/strong&gt; Blackford confirmed
4,ESA #39;s lunar probe closes on target,In a matter of days the European Space Agency #39;s (ESA) SMART-1 spacecraft will enter orbit around the Moon. It will adjust its position and prepare for the scientific investigation of the lunar surface that will begin in January.
4,ZigBee in danger of falling apart,"The domination of the 802.16 process by a handful of vendors is often criticized, but at least it has resulted in a measure of unity that is looking increasingly enviable as the other key IEEE wireless efforts fall prey to dangerous fragmentation, which "
4,4x4s 'should carry health warning',"Four-wheel drive vehicles are so polluting they should carry a cigarette-style health warning, a think tank says."
4,Russia to Test New Soyuz Booster on Oct. 29 (Reuters),"Reuters - Russia's military will test a\new-generation rocket booster this week that could eventually\be used to launch civilian cargoes into space, Itar-Tass news\agency said Monday."
4,Pixar's Mr. Incredible May Yet Rewrite the Apple Story,"Even his biggest fans might see Steven P. Jobs, Apple Computer's chief executive, as a brilliant dunce."
4,California Cities and Counties Sue Microsoft,"By PAUL ELIAS    SAN FRANCISCO (AP) -- Several California cities and counties, including San Francisco and Los Angeles, sued Microsoft Corp. (MSFT) on Friday, accusing the software giant of illegally charging inflated prices for its products because of monopoly control of the personal computer operating system market..."
4,Rockstar Speaks on San Andreas Piracy,"Take-Two means serious business regarding the recent string of illegal content sharing on the net. October 20, 2004 - As several of our readers are no doubt aware by now, an illegal version of Grand Theft "
4,Indymedia Servers Returned to Rackspace,"October 15, 2004 -- (WEB HOST INDUSTRY REVIEW) -- The Web servers that were seized late last week from Web hosting provider Rackspace Managed Hosting (rackspace."
4,Napster #39;s Fanning Back in the P2P Game,"The idea behind Snocap, Napster creator Shawn Fanning #39;s new endeavor, is to give rights holders the level of comfort they need to make their content available on P2P networks."
4,Do-It-Yourself Design: Just Point and Click,"On-line customization was a slow starter in the 1990's. But as technology has improved, so has the variety."
4,Taipei goes Wi-Fi,"The network will reach almost 90 per cent of the capital #39;s population of three million and aims to make accessing the internet as easy as using mobile phones, a project coordinator said on Friday."
4,Microsoft overhauls Longhorn plans,"just in In order to get the next update of its operating system out on time, Microsoft will delay some planned feature improvements, sources close to the company said Friday."
4,Playboy Posts Unused Google Excerpt to Web Site," SAN FRANCISCO (Reuters) - Playboy magazine on Tuesday  posted to its Web site an unpublished portion from its  interview with Google's founders, which raised regulatory  eyebrows not for what it revealed, but for its timing -- just  before the Internet search engine's much-anticipated initial  public offering."
4,Apple pitches music industry on U2-style promos,"U2 has been a familiar sight to iTunes Music Store visitors in recent weeks, with the online music store featuring everything from a U2-themed iPod to a digital boxed set of the Irish rock band #39;s recordings."
4,Martian explorer marks first year,US space agency Nasa celebrates the first year on Mars of its Spirit robot rover vehicle.
4,Six more months for Mars rovers,Mars rovers Spirit and Opportunity will spend another six months crawling over the surface of the red planet and sending data back to Earth.
4,UK Music Industry Wins High Court Decision,The UK music industry has scored a legal victory with a High Court ruling that requires Internet service providers to provide names and addresses of British citizens who share copyrighted music over peer-to-peer computer networks.
4,Ex-U.S. Cyber Security Chief Sees Curb on Phishing," SAN FRANCISCO (Reuters) - A former White House Web security  chief predicted on Wednesday that technology companies and law  enforcers could soon stamp out most Internet ""phishing"" scams  that aim to trick people into giving away personal and  financial information."
4,Police nab German lawyer in piracy raid,"Continuing its crackdown on software pirates, German police arrested a 46-year-old lawyer, two brothers, and a teenager on Thursday for allegedly selling illegal software, movies, games, and music through a commercial online service, according to the German Federation Against Copyright Theft (GVU)."
4,The boob tube on your smartphone,"Handset manufacturers unite to develop TV-enabled mobile phones, but dont expect to tune in on your cell phone anytime soon. In an attempt to make cell phones smarter and more expensive, the top five mobile "
4,Researchers Find New Species of Bird,"MANILA, Philippines - Filipino and British wildlife researchers say they #39;ve stumbled upon what appears to be a new species of flightless bird found only on the tiny forested island of Calayan in the northern ..."
4,CA execs can keep bonuses--for now,Computer Associates International shareholders on Wednesday struck down a proposal to recoup money paid out to executives during a long-running accounting scandal.
4,Agency: Calif. Water Shift Won't Hurt Fish (AP),AP - A federal agency ruled Friday that shifting more Northern California water to Southern California will not jeopardize five threatened or endangered species of fish.
4,Perens hits out at Sun over OpenOffice,"Open source developers who contribute to OpenOffice should stop donating their code to Sun Microsystems, open source advocate Bruce Perens has urged."
4,"Astronaut Gordon  #39;Gordo #39; Cooper, 1927-2004","Grant writes  quot;Leroy Gordon  #39;Gordo #39; Cooper, one of America #39;s first seven astronauts, died today in his home at the age of 77."
4,Biz Supports Federal Anti-Piracy Program,The record industry #39;s anti-piracy czar has given a thumbs-up to the Department of Justice #39;s Operation Digital Gridlock. The program is the federal government #39;s attempt 
4,"NASA Test Flight Nears 7,000 Mph, Breaks Record","An unmanned experimental jet broke a world record for speed on Tuesday, cruising over the Pacific Ocean at just under 7,000 miles per hour in a NASA test of cutting-edge  quot;scramjet quot; engine technology."
4,Food running so low aboard station that crew ordered to cut back &lt;b&gt;...&lt;/b&gt;,"Food is running so low aboard the international space station that flight controllers have instructed the two crewmen to cut back on calories, at least until a Russian supply ship arrives in a little over two weeks."
4,Napster launches download chart,Online music service Napster teams up with Virgin Radio to launch a music download chart.
4,Microsoft takes on iTunes,The iPod is not  quot;compatible with only iTunes music and vice-versa quot;. You can rip music from any CD you own and any CD you buy through iTunes and load them onto the iPod.
4,Microsoft starts pilot in Russia,Microsoft will begin offering less expensive versions of its Windows operating system on personal computers sold in Russia and India as part of a broader pilot program to test how it can get a better foothold in developing markets.
4,"What's in the Box? Radio Tags Know That, and More","I.B.M. plans to invest \$250 million over the next five years and employ 1,000 people in a new business unit to support products and services related to sensor networks."
4,Orion hopes super PCs are stars,"If you need a supercomputer on your desktop, Orion Multisystems has a machine for you. Aiming at scientists and engineers who need to do serious data crunching, the Santa Clara start-up will "
4,Search heads toward enterprise desktops (InfoWorld),"InfoWorld - Desktop search has its sights set on corporate PCs, leaving enterprise IT wary of potential security issues associated with the highly anticipated tools."
4,"When You Log On, Look Out","Oct. 26 - The warning for home computer users is: When you log on, look out. A new study from America Online and the National Cyber Security Alliance shows that two-thirds of home computers have no protective firewall and 80 are infected with spyware."
4,Apple Achieves Market Dominance--Not!,"Virgin #39;s French arm saw the antitrust suit it filed against Apple (yes, Apple, not Microsoft) dismissed by the French Competition Council."
4,Google Gets Froogle with UK Shoppers,Cosmos Nicolaou said Froogle #39;s UK intro is part of the company #39;s plan to actively pursue overseas expansion.  quot;As Google continues to explore opportunities to bring more of the world #39;s information 
4,'Personal spaceflight revolution' beckons,"SpaceShipOne is just one flight away from claiming the Ansari X-Prize, a \$10m award designed to kick-start private space travel."
4,Justice Dept. Cracks Down Internet Crime,"WASHINGTON Aug. 25, 2004 - Federal agents seized computers and software Wednesday as part of an investigation targeting an Internet network used to illegally share copyrighted music, movies, software and games, Attorney General John Ashcroft said."
4,Digital Imaging #39;s Winners And Losers,Apple Computer (nasdaq: AAPL - news - people ) saw the strongest gains on the Infoimaging Index last week; its shares closed up 10.
4,News: Marine Corps deploys Fallujah biometric ID scheme,"US forces in Iraq are attempting to tame Fallujah with biometric ID, according to an NBC news report broadcast last week."
4,Kyoto Too Little to Fix Warming - UN Climate Chief (Reuters),"Reuters - Although saved last week with Russian\help, the Kyoto pact on global warming offers too little to\arrest climate change and governments should adopt more radical\solutions, the top U.N. climate expert said."
4,PeopleSoft v. Oracle: Game Over? (washingtonpost.com),washingtonpost.com - Talk about a great day for Oracle Corp. founder Larry Ellison.
4,"RIM Sees Strong European, Asian BlackBerry Growth","Research In Motion Ltd. RIM.TO is seeing rising demand for its BlackBerry wireless e-mail device in Europe and expects Asia to be its next major market, the company #39;s chief financial officer said on Monday."
4,New Object in Saturn #39;s F Ring,"A small newly found object, temporarily designated S/2004 S 3, has been seen orbiting Saturn #39;s outer F ring. The tiny object, seen in this movie centered in a green box, orbits the planet at a distance of "
4,Motorola Tests M-Commerce,"Motorola and MasterCard want to prove that reducing the fumble factor can save merchants money. Phones equipped with PayPass, MasterCard #39;s contactless payment service, are expected to go through rigorous testing "
4,Sun Desktop Rises in Japan Again,"Sun Microsystems (Quote, Chart) has eked out its second major contract in Japan for its Java Desktop System (JDS), the company said Wednesday."
4,"Voyager 1, Prepare for Action","At the outer limits of our solar system, a solar shock wave is about to overtake NASA's Voyager 1 spacecraft."
4,Top 20 Security Flaws Revealed,"Although companies need to protect against the flaws, many of the related information security risks and costs could be removed if businesses forced vendors to test systems before rollout, according "
4,Nokia #39;s First NFC Product - Why it #39;s Important,"Nokia has lifted the lid on the worlds first NFC (Near Field Communication) equipped mobile phone by adding the special NFC clip-on shell to their 3220, a tri-band camera phone that is available in two versions (Euro/Asia  amp; America)."
4,Prince of Persia: The Final Interview,"Now that we #39;ve beaten Warrior Within, we return to ask Ubisoft some final questions. November 22, 2004 - Prince of Persia: Warrior Within ships December 2 for Xbox, PS2, GameCube, and PC."
4,Cassini Probe to Fly by Saturn #39;s Moon Titan Tuesday,"Cassini came within 210,600 miles (339,000 kilometers) of Titan on July 2, days after it entered orbit around Saturn. The spacecraft will fly by Titan at an altitude of 746 miles (1,200 kilometers) on Tuesday "
4,PeopleSoft Posts Third-Quarter Profit (Reuters),"Reuters - PeopleSoft Inc.  on\Thursday reported a quarterly net profit, after a year-earlier\loss, as the company saw stronger sales of its  business\software than what it had forecast earlier despite its\continued fight to block a takeover from rival Oracle Corp."
4,"Microsoft, Dassault Systemes in Strategic Alliance"," PARIS (Reuters) - Microsoft Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=MSFT.O qtype=sym infotype=info qcat=news""&gt;MSFT.O&lt;/A&gt;, the world's  largest software maker, and France's Dassault Systemes  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=DAST.PA qtype=sym infotype=info qcat=news""&gt;DAST.PA&lt;/A&gt; have forged a global, 5-year strategic alliance to  deliver Dassault's 3D software to firms using the Microsoft  software platform."
4,Inquiry Fails to Find Reason for Failure of Beagle 2 Mars Mission,"LONDON (AFP) -- Any one of a number of technical malfunctions might have caused the loss of Beagle 2, the ill-fated British space probe that vanished while attempting to land on Mars, an investigation found.      A six-month inquiry by project organisers, their second attempt to discover what went wrong with the mission, was unable to pinpoint why the tiny craft vanished shortly before it landed on Mars on Christmas Day last year..."
4,Macromedia Bids For More eBay Users,"eBay sellers have a new content management tool to help them post storefronts faster, thanks to a newly customized Macromedia toolset."
4,Deutsche Bank hit again by phishing attack,"Deutsche Bank AG was the target of a renewed phishing attack late Tuesday extending into Wednesday, after facing its first-ever reported assault last week, according to a bank spokesman."
4,Sparrow song illustrates memory,Sparrows can piece together a complete song from fragments - research that could help with understanding memory.
4,ANALYSIS: Hollywood studios fire heavy salvo in DVD format war,"True, Monday #39;s thunderbolt from Tinseltown may not be enough to settle the DVD format war. But in a synchronized cluster bomb of press releases, the powerful content producers have sent a clear message to "
4,"Dolby, Intel sound off for developers",Companies plan tools for improving high-end audio for PCs with Intel inside.
4,Adobe releases new version of Acrobat,"US software developer Adobe Systems has released Adobe Acrobat version 7.0, a family of desktop applications that provides a range of document portability capabilities, including converting documents into the Adobe Portable Document Format (PDF)."
4,Study: Security measures often overlook human factor,Top execs quicker to throw money at tech solutions than to properly train employees--who could be the real problem.
4,Transplant Arranged via the Internet Is Completed,Surgeons completed a kidney transplant Wednesday in what is believed to be the first operation where the donor and recipient met through a commercial Web site.
4,"Motorola to Cut 1,000 Jobs, Take Charge","Motorola Inc. will cut 1,000 jobs worldwide and take a charge of \$50 million for severance benefits, officials said Tuesday."
4,Judge Challenges EU Position on Microsoft," LUXEMBOURG (Reuters) - A top European Union judge  challenged the EU executive's reasoning in its antitrust court  battle with Microsoft Corp. Friday, questioning why it opposed  the U.S. software giant's setting industry standards."
4,TrueSecure to merge with New York company,"Herndon-based information technology security company TrueSecure is merging with New York-based Betrusted Holdings, creating what the companies say is the largest privately held IT security company with \$160 million in annual revenue."
4,AOL Targets Mobile IM (NewsFactor),"NewsFactor - America Online is seeking help with efforts to push its messaging services into the mobile realm, enlisting the help of handheld-device manufacturers while introducing a developer program focusing on the company's Instant Messenger (AIM) applications."
4,Mortal Kombat: Deception; Silent Hill 4: The Room; Spinrite 6.0,"The sixth title in the seemingly endless Mortal Kombat franchise -- 12 years and counting -- is about much more than blood-soaked, hand-to-hand fighting."
4,Virtual gamers reveal themselves,A photography exhibitions in London documents what online identities gamers create for themselves.
4,Microsoft extends legal protection to most users,"In a bid to further differentiate itself from its Linux rivals, Microsoft has said it will expand its legal indemnification programme to cover almost all its customers."
4,Expedition proves China #39;s Qinghai-Tibet Plateau glaciers shrinking,"Glaciers in Qinghai-Tibet Plateau in west China have been shrinking at an unprecedented fast speed, said Yao Tandong, head of the Qinghai-Tibet Plateau Research Institute under "
4,Design Questions and Public Safety,"SAN JOSE has a reputation as one of the safest large cities in the nation, with the fewest police officers per capita. Yet a number of the 1,000 officers in this city of 925,000 in the heart "
4,Matrix cast to lend voice talent to Matrix Online,"The Matrix Online will benefit from the voice talents and likenesses of many of the movie trilogy #39;s original cast, Warner Bros."
4,28 Identity Theft Suspects Arrested in Transatlantic Sting,"Law enforcement authorities on both sides of the Atlantic have arrested 28 people on suspicion of operating Web sites that were allegedly designed to steal, sell and forge credit cards and identification documents."
4,Penguin Tags Are a Drag -- Can Rubber Improve Them?,"Hoping to monitor penguins unobtrusively, scientists are testing a tag made of silicone rubber. Stainless steel tags used currently can impede the birds' ability to hunt."
4,Suspected Cisco code thief arrested in UK,"British authorities have arrested a man suspected of stealing source code from Cisco Systems in May, a spokeswoman for Scotland Yard confirmed Friday."
4,"China Shuts Down 1,600 Internet Cafes","China has closed 1,600 Internet cafes and fined operators a total of \$12 million for letting children play violent games and for other violations, the government said Saturday."
4,Google Lowers Expectations for Its Value (AP),"AP - Google Inc. dramatically lowered expectations for the Internet search giant's value Wednesday ahead of its much ballyhooed coming out party in the public markets. The offering is still one of the biggest and highly anticipated for an Internet company, surpassing the hot issues of the dot-com boom."
4,Microsoft focuses on camera connections,Software giant announces new tools for plugging digital cameras into PCs.
4,Study: Indian diaspora helped outsourcing movement,"Indian professionals, venture capitalists (VCs), and entrepreneurs of Indian origin helped promote India as an outsourcing destination, according to a study conducted for the World Bank Institute in Washington, D.C., by Evalueserve Inc., a business intelligence and research firm."
4,VersaMail for the Treo 600,palmOne has released a modified version of its VersaMail 2.7 e-mail application for the its Treo 600 communicator. Although released last year the Treo 600 did not 
4,Windows XP Security Update Delayed,"Microsoft Corp. has delayed automated distribution of a major security upgrade to its Windows XP operating system, citing a desire to give companies more time to test it. "
4,Siemens Says Cellphone Flaw May Hurt Users and Its Profit,"Siemens, the world's fourth-largest maker of mobile phones, said that a flaw that can create a piercing ring in its newest phone models might hurt earnings."
4,Sony Ericsson to offer EDGE/Wi-Fi combo PC card,Cellular communications hardware maker Sony Ericsson on Monday announced a new quad-band PC card compatible with both Windows and Mac-based laptop computers that enables them to communicate with EDGE (Enhanced Data rates for GSM Evolution) cellular data 
4,Controversial File-Trading Bill Moves Forward,Proposed law would allow more people to be charged with criminal copyright violations.
4,Size Matters When It Comes to Nostrils (Reuters),"Reuters - Large nostrils count more than a big\nose when it come to smelling power, said German scientists on\Wednesday after completing a three-year-long study aimed at\treating smelling disorders."
4,Science's Budding Stars Shine,"Finalists display innovations and compete for \$100,000 scholarships at the nation's top high school science event."
4,IBM Gives Shanghai a Real Surprise,"It's like Big Blue realized everyone's secret dream: lose weight and make money at the same time. But its \$1.75 billion sale of its PC business to a Chinese company portends big changes for the international technology game board. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;"
4,Apple under scrutiny as music competition rises,"Apple Computer may have sold more than twice as many of its iPod digital music players in its most recent quarter than its signature Mac computers, but competitors "
4,Scientists map Chromosome 5,"GENETICS experts reported today that they had mapped Chromosome 5 of the human genome, a coil of DNA linked to several rare but crippling disorders including spinal muscular atrophy."
4,Yahoo to close online payment service,"SAN FRANCISCO - Yahoo Inc. in November will close PayDirect, its online payments service that aimed to compete with eBay Inc. #39;s PayPal, the company said Friday."
4,IBM to Buy Content Management Developer Venetica,"IBM on Thursday agreed to acquire Venetica Corp., a maker of content integration software that allows enterprises to access and embed unstructured data including business documents, e-mail, digital media, still images, and Web pages."
4,'Doom 3' Game Unlikely for Xbox This Year - id CEO (Reuters),"Reuters - The Xbox version of ""Doom 3,"" the\long-awaited PC video game recently released to wide acclaim,\is not likely to be released in 2004 dealing a blow to\enthusiastic game players who are anxiously awaiting it."
4,Police break illegal software ring,"Greek and British police in a joint operation have cracked a multi-million illegal software sales ring, arresting two people and seizing thousands of pirate high-tech software programs, Greek police say."
4,Nokia replaces cash with phone,Nokia is about to start a trial in Germany that will see travelers paying for public transport with their mobile phone rather than cash.
4,Scientists Find Arctic Warming Quickly,"WASHINGTON - Scientists say changes in the earth #39;s climate from human influences are occurring particularly intensely in the Arctic region, evidenced by widespread melting of glaciers, thinning sea ice and rising permafrost temperatures."
4,"Dell, Intel, Microsoft Launch Web Services Standard","Web Services Management supports a full spectrum of usage models, including the management of everything from silicon components and handheld devices to PCs, servers and large-scale data centers."
4,'GM cocaine grown in Colombia',"Drug growers in Colombia are using genetically modified plants to dramatically boost cocaine yields, officials say."
4,Public value key to BBC websites,"The BBC is to close some websites and invest in those that add ""sufficient public value""."
4,Microsoft Won #39;t Give SP2 Security Fixes to Older Browsers," quot;The most secure version of Windows today is Windows XP with SP2, quot; Microsoft explained in a statement it issued.  quot;We recommend that customers upgrade to XP and SP2 as quickly as possible."
4,NASA launches Swift observatory,A swirling space observatory has been launched to scan the universe for explosions that some believe are the birth of black holes.
4,Microsoft Opens Office to Governments (NewsFactor),"NewsFactor - Microsoft (Nasdaq: MSFT) is opening the door to its Office suite, offering governments a closer look inside key applications."
4,"Firefox Browser, a Microsoft Rival, Fully Released","The free Firefox Web browser, which has chipped away at the market dominance of Microsoft Corp. #39;s (MSFT.O: Quote, Profile, Research) Internet Explorer, has been readied for a full release including new features designed to make it more "
4,AOL Launching New Online Shopping Site (AP),AP - America Online announced the launch of an online shopping site it says will provide and easy and fast way to compare products from thousands of online merchants.
4,"Intel updates wireless chips, software","Intel Corp. unveiled an update to its wireless networking technology Thursday, adding simpler software, improved security and support for a more robust, less interference-prone radio standard."
4,US moves closer to harnessing hydrogen power,"US scientists say they have made a breakthrough in their quest to make low-cost hydrogen, possibly a step toward finding new sources of energy to end US dependence on foreign oil."
4,&lt;em&gt;Reg&lt;/em&gt; readers stick it to big tech,&lt;strong&gt;Letters&lt;/strong&gt; And just how long is a piece of string?
4,Atkins Gets Tech-Savvy to Reach More Dieters (Reuters),"Reuters - U.S. dieters will soon be able to\count their carbs on mobile phones, the company behind the\Atkins Diet said on Thursday."
4,"Virtual PC 7 update fixes RAM-based crashes, more (MacCentral)","MacCentral - Microsoft's Macintosh Business Unit on Tuesday issued a patch for Virtual PC 7 that fixes a problem that occurred when running the software on Power Mac G5 computers with more than 2GB of RAM installed. Previously, Virtual PC 7 would not run on those computers, causing a fatal error that crashed the application. Microsoft also noted that Virtual PC 7.0.1 also offers stability improvements, although it wasn't more specific than that -- some users have reported problems with using USB devices and other issues."
4,Hollywood Steps Into Video Format Fight (AP),"AP - Three top Hollywood studios are throwing their considerable weight behind one of two competing formats for the next generation of DVDs, citing in part the need to stem piracy."
4,Digital PhishNet launched to combat phishing scams,Several major industry players and law enforcement agencies are collaborating in a new effort to respond to the rapidly growing phishing problem.
4,"Square Enix, Gamemakers Count on Sony, Nintendo to Boost Sales","Square Enix, the world #39;s biggest maker of role-playing computer games, and rivals including Koei Co. are counting on the new consoles from Japan #39;s Sony Corp."
4,Microsoft Virtual Server 2005,"(Article Central) Microsoft will release Virtual Server 2005 next week, a product aimed to help companies effectively gather computing resources."
4,Novell #39;s MS complaint: we wuz robbed,"Analysis If the antitrust lawsuit that Novell filed against Microsoft comes to court, it will reopen long-forgotten battles over technologies that most of us will even have trouble remembering."
4,Rescuers Free Beached Whale in Brazil (AP),"AP - Rescuers succeeded in freeing a minke whale that washed up on a beach in southeastern Brazil, the fire department said Thursday."
4,"TruSecure, Betrusted formalize merger plans","com September 21, 2004, 8:12 AM PT. Most IT Managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies."
4,The IPod Economy,NEW YORK - By year #39;s end a five-year-old company called PortalPlayer will begin selling its shares to the public. What #39;s notable is that this company owes its success--even its existence--to the popularity of Apple Computer #39;s iPod.
4,Trojan horse exploits image flaw,"Infected graphical images that can implant a backdoor into a Windows computer if they are viewed have been spotted on Usenet. EasyNews, a provider of Usenet newsgroups, said it has identified two JPEG images "
4,Cassini beams back close-ups of Titan,"PASADENA, CALIF. - Scientists are examining the first close-up pictures of the surface of Saturn #39;s mysterious moon, Titan. The Cassini spacecraft has sent several high-resolution images of Titan #39;s dark and "
4,Nevada exit poll shows voters prefer paper receipt,A Washington-based public opinion firm has released the results of an election day survey of Nevada voters showing 81 support for the issuance of paper receipts when votes are cast electronically.
4,SBC to Use WiFi Network to Extend Cingular Reach (Reuters),"Reuters - SBC Communications Inc.  will\use its growing roster of public Wi-Fi access points as a\springboard for Cingular Wireless services, including advanced\phones and voice services using Internet technology."
4,U.S. Eateries Push for Obesity Lawsuit Protection,"By IRA DREYFUSS    WASHINGTON (AP) -- Bills to protect restaurants and food companies against lawsuits by people who claim the meals or snacks made them fat are moving ahead in the states like hamburgers passed out a drive-thru window.    Measures known as ""cheeseburger bills"" bar people from seeking damages in court from food companies for weight gain and associated medical conditions, including heart disease and diabetes..."
4,One terabyte optical disk developed,BOFFINS AND boffinettes at Imperial College London are developing a new optical disk that can store a terabyte of data. The Multiplexed Optical Data Storage (Mods)technology is expected to be released towards 
4,Apple's Mac OS X Update Brings Word of Firewire Problems (Ziff Davis),"Ziff Davis - Some users have said that after updating to Mac OS X ""Panther"" 10.3.6, their computers no longer recognize external Firewire 400 hard drives. Others report no such problems with the update, which includes networking optimizations and fixes for video and font glitches."
4,"LG Preps Handheld Audio, Video Device",Hard-drive based multimedia player will be available later this year.
4,Googlicious - More Google Expansion,"Googlicious - Post IPO Google Expansion\\The skeptics scoffed, the Securities Exchange Commission had a fit, and the company had to halve the number of shares of the initial public offering to set a price that valued the company at roughly 120 times earnings, extravagant even by dot.com era standards.\\By the ..."
4,Sybase releases free Express database for Linux,The company is releasing its new ASE Express Edition for free in hopes of attracting customers who will later upgrade to Sybase's ASE Small Business Edition.
4,Experts Optimistic About Shuttle Flight,"They say the space shuttle would likely be ready to fly by the currently planned launch date in May or June, but cautioned that efforts to devise a way to do onboard repair of damaged heat shielding were moving slowly."
4,Briefly: Linux clusters gear up for simulated combat,roundup Plus: Sprint to bake in BlackBerry for businesses...Microsoft ships updated Works...FaceTime pulls in \$16 million.
4,JBoss app server to get HP support,"In a deal aimed at helping corporate IT decision-makers feel more comfortable about moving to open-source software offerings, Hewlett-Packard Co. will now provide first-call support for JBoss Inc.'s open-source application server."
4,Intel shows chip roadmap,"Intel has disclosed new technologies that will feature in its chips in the next few years. The firm demonstrated a dual-core version of its Itanium 64bit processor, and announced plans for a new management "
4,Microsoft to Release Next Windows in '06 (AP),AP - Microsoft Corp. will drop a much-touted new technology for organizing and storing data when it releases the next version of its Windows operating system as expected in 2006.
4,Novell updates SuSE Linux desktop,"Novell has officially announced the early November availability of SuSE Professional 9.2, adding mobility features to the distribution including support for Bluetooth and wireless LANs."
4,An MP3-capable Walkman is set to challenge iPod,If at first you don #39;t succeed - and you #39;re Sony - it #39;s a good bet that success is a mandate the second time around. ... la the ubiquitous iPod - Sony #39;s last stab at a hard-disk-based digital music device sank with only a trace.
